Date,Open,High,Low,Close,Adj Close,Volume,Expiry_x,Underlying Value_x,PVP,POP,CVP,COP,Span
2016-06-28,41.2490234375,44.954349517822266,41.08555221557617,44.382205963134766,43.46512985229492,14977945,2016-06-30,81.45,77.37627986348123,75.7957957957958,81.38362295945234,81.37648809523809,2
2016-06-29,44.8181266784668,45.68996810913086,44.028018951416016,45.3902702331543,44.45236587524414,8713634,2016-06-30,83.3,79.69333333333333,76.5657894736842,82.60408483896309,81.91437802907916,1
2016-06-30,45.553741455078125,47.81508255004883,45.3630256652832,47.27017974853516,46.29343032836914,9513478,2016-07-28,86.75,81.07142857142858,78.1578947368421,88.175,86.02011494252874,28
2016-07-01,47.43365097045898,47.54263305664063,45.98966217041016,46.12588882446289,45.17278671264648,4926955,2016-07-28,84.65,80.94444444444444,78.7784090909091,90.50359712230215,87.67782426778244,27
2016-07-04,46.31660461425781,47.32467269897461,46.18037796020508,46.86150360107422,45.8931999206543,4389525,2016-07-28,86.0,80.77586206896552,78.85416666666666,90.40816326530611,88.62229102167183,24
2016-07-05,46.6435432434082,47.106712341308594,45.85343933105469,46.0986442565918,45.146095275878906,4880851,2016-07-28,84.6,80.38461538461539,78.90625,91.34615384615384,89.14756446991403,23
2016-07-07,46.0713996887207,46.53456497192383,45.44476318359375,45.58098602294922,44.63914489746094,3419333,2016-07-28,83.65,80.58823529411765,78.65789473684211,89.90131578947367,89.01685393258428,21
2016-07-08,45.60823059082031,45.77170181274414,43.946285247802734,44.65465545654297,43.73194885253906,4342598,2016-07-28,81.95,79.02777777777779,78.52777777777777,89.43939393939394,88.55978260869566,20
2016-07-11,45.22680282592773,45.93517303466797,44.73638916015625,45.60823059082031,44.66582489013672,4478982,2016-07-28,83.7,81.15384615384616,78.75,89.53883495145632,88.5236220472441,17
2016-07-12,45.93517303466797,46.23486709594727,45.308536529541016,45.74445724487305,44.79924392700195,4933490,2016-07-28,83.95,81.25,78.875,87.92,88.39598997493735,16
2016-07-13,45.98966217041016,46.56180953979492,44.46393966674805,44.87261581420898,43.94540786743164,5360149,2016-07-28,82.35,80.0,78.88613861386138,88.07971014492752,88.36930455635492,15
2016-07-14,44.89986038208008,45.33578109741211,44.49118423461914,44.65465545654297,43.73194885253906,3366956,2016-07-28,81.95,79.5,78.86597938144331,87.44252873563218,88.33129584352078,14
2016-07-15,44.87261581420898,45.58098602294922,43.592098236083984,44.0825080871582,43.171630859375,4422082,2016-07-28,80.9,81.06060606060606,79.23076923076924,87.34848484848484,88.10262529832936,13
2016-07-18,44.40945053100586,45.8261947631836,43.64658737182617,44.19149017333984,43.27835464477539,6300888,2016-07-28,81.1,79.35714285714286,79.18859649122807,87.38213399503721,87.81314168377823,10
2016-07-19,44.028018951416016,44.68190002441406,43.31964874267578,43.72832489013672,42.82476806640625,4267228,2016-07-28,80.25,78.46153846153845,79.25619834710744,86.34920634920634,87.47907949790796,9
2016-07-20,43.946285247802734,45.58098602294922,43.72832489013672,45.199554443359375,44.26559066772461,7248467,2016-07-28,82.95,79.01162790697674,79.47033898305085,86.54059040590406,87.40506329113924,8
2016-07-21,45.33578109741211,46.04415130615234,43.86454772949219,44.19149017333984,43.27835464477539,5338705,2016-07-28,81.1,79.375,79.30555555555557,87.41150442477877,87.20679012345678,7
2016-07-22,43.81005859375,44.7908821105957,43.81005859375,44.46393966674805,43.5451774597168,4153765,2016-07-28,81.6,79.2948717948718,79.38976377952757,85.3440366972477,87.14285714285715,6
2016-07-25,44.40945053100586,44.57292175292969,43.592098236083984,44.05526351928711,43.14494705200195,6642295,2016-07-28,80.85,78.9423076923077,79.21428571428572,86.48706896551724,86.93355119825708,3
2016-07-26,44.24597930908203,46.45282745361328,44.19149017333984,45.17230987548828,44.23891067504883,14027560,2016-07-28,82.9,80.69444444444444,79.33333333333334,86.23782467532467,86.92887931034483,2
2016-07-27,45.28129196166992,45.88068389892578,44.7908821105957,45.14506530761719,44.21222305297852,9301461,2016-07-28,82.85,79.91666666666667,79.29411764705883,85.96153846153845,86.9593253968254,1
2016-07-28,45.28129196166992,45.77170181274414,43.48311614990234,44.84537124633789,43.918724060058594,52012681,2016-08-25,82.3,76.54761904761904,79.66101694915254,86.95454545454545,84.88317757009345,28
2016-07-29,43.97352981567383,44.73638916015625,43.64658737182617,43.946285247802734,43.0382194519043,7206920,2016-08-25,80.65,77.10526315789474,79.05797101449275,85.76271186440678,85.53030303030303,27
2016-08-01,44.19149017333984,44.54567337036133,40.73136520385742,42.36606979370117,41.49066162109375,8520575,2016-08-25,77.75,72.61792452830188,75.92436974789915,85.01666666666668,85.93201754385966,24
2016-08-02,42.22984313964844,43.04719543457031,42.06637573242188,42.393314361572266,41.517337799072266,5121353,2016-08-25,77.8,76.30952380952381,75.88,88.13931297709924,87.08732057416267,23
2016-08-03,42.22984313964844,42.61127471923828,40.78585433959961,40.94932556152344,40.10317993164063,6990512,2016-08-25,75.15,72.29166666666666,75.57692307692308,83.1675392670157,86.55225409836066,22
2016-08-04,41.27626800537109,42.06637573242188,40.45891571044922,41.712188720703125,40.85028839111328,4363036,2016-08-25,76.55,72.94117647058823,75.42307692307692,81.58730158730158,85.75229357798165,21
2016-08-05,42.01188278198242,42.31158065795898,41.14004135131836,42.09362030029297,41.22383880615234,6216275,2016-08-25,77.25,71.87499999999999,75.26119402985076,84.51515151515152,85.87543554006969,20
2016-08-08,42.33882522583008,43.15617752075195,41.95739364624024,42.88372421264648,41.99761199951172,4328727,2016-08-25,78.7,75.75,75.25547445255474,84.76244343891402,86.26878130217028,17
2016-08-09,42.8019905090332,43.21066665649414,41.84841537475586,42.28433609008789,41.41061401367188,4575831,2016-08-25,77.6,73.23529411764707,75.30357142857142,83.95161290322581,86.06564019448946,16
2016-08-10,42.393314361572266,44.35496139526367,41.68494415283203,43.5376091003418,42.63799285888672,22730605,2016-08-25,79.9,74.82142857142857,75.64285714285714,84.52229299363056,85.95784418356456,15
2016-08-11,43.592098236083984,43.72832489013672,40.64963150024414,41.358001708984375,40.50342178344727,10262382,2016-08-25,75.9,74.9507874015748,75.50632911392405,82.1975806451613,85.24644308943088,14
2016-08-12,41.466983795166016,41.60320663452149,40.59514236450195,40.86759185791016,40.023136138916016,4789062,2016-08-25,75.0,73.39999999999999,75.42993630573248,81.09609609609609,85.22171253822629,13
2016-08-16,40.97657012939453,41.30351257324219,40.05023956298828,40.2681999206543,39.436134338378906,6591779,2016-08-25,73.9,73.57142857142857,75.45,79.63592233009709,84.58373205741627,9
2016-08-17,40.32268905639648,41.16728591918945,40.2409553527832,40.5406494140625,39.70295333862305,5498363,2016-08-25,74.4,72.71739130434781,75.20700636942675,78.73693379790942,84.54874517374516,8
2016-08-18,40.70412063598633,41.30351257324219,40.5406494140625,40.73136520385742,39.88972854614258,4474693,2016-08-25,74.75,73.28125,75.17628205128204,78.6276595744681,84.55452775073026,7
2016-08-19,40.81310272216797,42.69301223754883,40.73136520385742,41.93014907836914,41.06374740600586,13148637,2016-08-25,76.95,74.69202898550725,74.74324324324324,80.7640492686682,84.36735653809971,6
2016-08-22,41.93014907836914,41.93014907836914,40.62238693237305,40.86759185791016,40.023136138916016,5673853,2016-08-25,75.0,74.50704225352112,74.67791411042946,80.33378746594005,83.92396313364054,3
2016-08-23,40.81310272216797,41.08555221557617,40.15922164916992,40.56789779663086,39.729637145996094,4062899,2016-08-25,74.45,72.49999999999999,74.77124183006536,79.0258855585831,83.64602587800368,2
2016-08-24,40.431671142578125,41.05830764770508,40.37718200683594,40.78585433959961,39.943092346191406,4865911,2016-08-25,74.85,73.48484848484848,74.6979865771812,78.23214285714286,83.48721590909092,1
2016-08-25,40.86759185791016,41.05830764770508,39.77779006958008,39.91401672363281,39.08927154541016,6835484,2016-09-29,73.25,76.15384615384616,77.36111111111111,80.27027027027027,78.76666666666668,35
2016-08-26,39.968505859375,40.32268905639648,39.06941986083984,39.36911392211914,38.555625915527344,4364418,2016-09-29,72.25,70.77272727272728,74.23076923076924,78.83196721311475,79.01162790697674,34
2016-08-29,38.47002410888672,40.45891571044922,38.442779541015625,39.641563415527344,38.82244491577149,10825980,2016-09-29,72.75,68.68181818181817,73.34016393442623,78.68578767123289,79.34210526315788,31
2016-08-30,39.77779006958008,40.2681999206543,39.641563415527344,39.968505859375,39.14263534545898,4425550,2016-09-29,73.35,69.77272727272727,73.44827586206897,78.27814569536423,79.49573863636364,30
2016-08-31,40.13197326660156,40.29544448852539,39.55982971191406,39.66880798339844,38.84912872314453,3876489,2016-09-29,72.8,71.73913043478261,73.4126984126984,77.47641509433963,79.31385869565217,29
2016-09-01,39.72329711914063,40.05023956298828,38.25206756591797,38.41553497314453,37.62174606323242,4977470,2016-09-29,70.5,70.08620689655173,72.88167938931299,77.16887417218543,79.02777777777777,28
2016-09-02,38.60625076293945,39.09666442871094,38.49727249145508,38.74247741699219,37.94193649291992,3469164,2016-09-29,71.1,71.07142857142857,72.84671532846717,79.53125,79.18646080760095,27
2016-09-06,38.9876823425293,39.69605255126953,38.9876823425293,39.287376403808594,38.47557830810547,4055078,2016-09-29,72.1,70.41666666666667,72.84926470588236,78.38235294117646,79.18013856812932,23
2016-09-07,39.45084762573242,40.21371078491211,39.06941986083984,39.47809219360352,38.662353515625,4672665,2016-09-29,72.45,71.39705882352942,72.66025641025642,78.10386473429952,79.06047516198703,22
2016-09-08,39.641563415527344,40.81310272216797,39.34186935424805,40.56789779663086,39.729637145996094,6031889,2016-09-29,74.45,71.31578947368422,72.4079754601227,77.84188034188034,79.27368421052631,21
2016-09-09,40.73136520385742,40.73136520385742,39.91401672363281,40.02299499511719,39.19599533081055,3121694,2016-09-29,73.45,73.52941176470587,72.38439306358379,78.79518072289156,79.24636174636174,20
2016-09-12,39.50534057617188,39.50534057617188,36.56287384033203,38.115840911865234,37.32825469970703,4306496,2016-09-29,69.95,69.0,72.69817073170732,76.39004149377594,78.92410714285714,17
2016-09-14,38.17033004760742,39.09666442871094,38.14308547973633,38.85145568847656,38.04866027832031,3977495,2016-09-29,71.3,68.48214285714286,72.39583333333333,75.02525252525253,78.76061120543294,15
2016-09-15,38.9604377746582,39.232887268066406,38.36104583740234,38.76972198486328,37.96862030029297,1811743,2016-09-29,71.15,68.33333333333333,72.33823529411765,76.17391304347827,78.76075731497419,14
2016-09-16,38.9604377746582,39.50534057617188,37.35297775268555,37.65267562866211,36.87465286254883,12219607,2016-09-29,69.1,69.19117647058823,72.39766081871346,75.99780701754386,78.24193548387098,13
2016-09-19,37.870635986328125,38.49727249145508,37.76165390014648,38.14308547973633,37.35493087768555,2856014,2016-09-29,70.0,70.0,72.31104651162792,76.20786516853933,78.07410423452768,10
2016-09-20,38.25206756591797,38.878700256347656,38.25206756591797,38.41553497314453,37.62174606323242,4768877,2016-09-29,70.5,67.85714285714286,72.3843930635838,74.84693877551021,77.93789808917198,9
2016-09-21,38.63349533081055,39.09666442871094,38.30655670166016,38.660743713378906,37.86188888549805,4374994,2016-09-29,70.95,70.1086956521739,72.31944444444446,75.29411764705883,77.92134831460673,8
2016-09-22,39.01492691040039,39.36911392211914,38.55176162719727,39.151153564453125,38.342166900634766,4558398,2016-09-29,71.85,71.875,71.76900584795322,75.5,78.00078864353311,7
2016-09-23,39.45084762573242,39.69605255126953,38.878700256347656,39.01492691040039,38.20875930786133,4331006,2016-09-29,71.6,73.58108108108107,71.14649681528662,75.80729166666667,78.0781499202552,6
2016-09-26,38.905948638916016,39.287376403808594,38.115840911865234,38.27931213378906,37.48834609985352,3588558,2016-09-29,70.25,72.76595744680851,70.27372262773723,74.64480874316939,77.70461309523809,3
2016-09-27,38.49727249145508,38.905948638916016,38.33380126953125,38.41553497314453,37.62174606323242,3363070,2016-09-29,70.5,70.88888888888889,70.0,73.78623188405795,77.63740458015269,2
2016-09-29,39.06941986083984,39.287376403808594,34.92816925048828,35.36408996582031,34.63336181640625,9283018,2016-10-27,64.9,65.44642857142857,71.2121212121212,73.18681318681318,74.32773109243698,28
2016-09-30,35.309600830078125,36.126949310302734,34.49224853515625,35.800010681152344,35.06027603149414,5643033,2016-10-27,65.7,63.25471698113207,68.76373626373626,70.24011299435027,72.43961352657006,27
2016-10-03,35.96348190307617,36.6990966796875,35.96348190307617,36.50838088989258,35.75400924682617,2435232,2016-10-27,67.0,69.5,68.50515463917526,72.5,72.63537906137184,24
2016-10-04,36.78083038330078,37.434715270996094,36.50838088989258,37.05328369140625,36.28765106201172,4761110,2016-10-27,68.0,62.32142857142857,68.55263157894737,71.61931818181817,72.63204225352112,23
2016-10-05,37.271244049072266,37.48920440673828,36.56287384033203,36.86256790161133,36.10087585449219,2904432,2016-10-27,67.65,65.92105263157895,68.36956521739131,72.72321428571428,72.77491408934708,22
2016-10-06,37.05328369140625,37.35297775268555,36.04521560668945,36.37215805053711,35.620601654052734,2998323,2016-10-27,66.75,64.43548387096774,68.34051724137932,71.12068965517241,72.7295918367347,21
2016-10-07,36.590118408203125,37.24399948120117,36.126949310302734,36.9715461730957,36.20760726928711,5426409,2016-10-27,67.85,66.66666666666667,68.22314049586777,71.6783216783217,72.78037383177572,20
2016-10-10,37.24399948120117,38.33380126953125,36.56287384033203,37.62542724609375,36.84797668457031,9051818,2016-10-27,69.05,66.91860465116278,68.04276315789473,72.95293072824155,72.96361502347418,17
2016-10-13,37.57093811035156,37.9796142578125,36.53562545776367,36.726341247558594,35.96746063232422,4018770,2016-10-27,67.4,64.10714285714286,67.8,72.22677595628414,72.91576673866092,14
2016-10-14,36.94430160522461,37.32573318481445,36.56287384033203,36.83532333374024,36.07418823242188,3967572,2016-10-27,67.6,65.71428571428571,67.65625,71.62371134020619,72.95116772823778,13
2016-10-17,36.99879455566406,37.57093811035156,36.235931396484375,36.726341247558594,35.96746063232422,5609924,2016-10-27,67.4,65.46052631578948,67.46153846153847,71.01036269430053,72.77066929133858,10
2016-10-18,37.02603912353516,37.46195983886719,36.88981246948242,37.35297775268555,36.581153869628906,2036798,2016-10-27,68.55,65.0,67.3406862745098,71.64062500000001,72.82692307692307,9
2016-10-19,37.54369354248047,37.92512512207031,37.271244049072266,37.6799201965332,36.90133666992188,3772621,2016-10-27,69.15,66.55555555555556,67.20588235294119,72.12078651685393,72.67821782178217,8
2016-10-20,37.870635986328125,39.04217147827149,37.76165390014648,38.76972198486328,37.96862030029297,4863051,2016-10-27,71.15,67.43243243243242,67.47826086956522,73.45811051693404,73.408203125,7
2016-10-21,38.9604377746582,39.36911392211914,38.47002410888672,38.905948638916016,38.10203170776367,5021877,2016-10-27,71.4,68.50574712643679,67.46874999999999,73.59217171717172,73.635,6
2016-10-24,39.17839813232422,39.66880798339844,38.74247741699219,38.905948638916016,38.10203170776367,5009177,2016-10-27,71.4,69.12162162162161,67.773851590106,74.52220077220076,74.15254237288136,3
2016-10-25,38.14308547973633,38.41553497314453,36.3994026184082,36.78083038330078,36.02082443237305,12491285,2016-10-27,67.5,67.3667711598746,67.01612903225805,71.58254156769597,73.0713190184049,2
2016-10-26,36.78083038330078,37.10777282714844,36.50838088989258,36.671852111816406,35.914100646972656,4232086,2016-10-27,67.3,66.74242424242424,66.92073170731707,71.510989010989,72.88370253164557,1
2016-10-27,36.75358581542969,36.75358581542969,36.15419769287109,36.48113632202149,35.72732162475586,4514117,2016-11-24,66.95,74.88095238095238,71.78571428571428,71.55737704918032,73.34134615384616,28
2016-10-28,36.590118408203125,36.91705703735352,36.07246017456055,36.45389175415039,35.700645446777344,4370843,2016-11-24,66.9,66.55172413793103,70.48701298701299,72.50000000000001,73.20610687022901,27
2016-11-01,36.671852111816406,36.726341247558594,36.29042053222656,36.37215805053711,35.620601654052734,2748250,2016-11-24,66.75,62.833333333333336,69.31318681318682,70.88235294117648,72.58333333333334,23
2016-11-02,36.07246017456055,36.07246017456055,35.17337417602539,35.282352447509766,34.55331039428711,5549840,2016-11-24,64.75,63.01724137931035,68.3252427184466,70.1984126984127,71.7622950819672,22
2016-11-03,35.200618743896484,35.7182731628418,35.09164047241211,35.1461296081543,34.41990661621094,2929536,2016-11-24,64.5,62.77777777777778,67.97727272727273,69.93421052631578,71.5533088235294,21
2016-11-04,35.25510787963867,35.4185791015625,33.674896240234375,34.001834869384766,33.299251556396484,4715639,2016-11-24,62.4,61.754385964912274,66.62408759124087,68.420245398773,70.66520467836257,20
2016-11-07,34.4377555847168,34.68296432495117,34.24704360961914,34.38326644897461,33.67280197143555,1975513,2016-11-24,63.1,63.125,66.6726618705036,69.34615384615385,70.4108635097493,17
2016-11-08,34.601226806640625,36.37215805053711,34.02907943725586,35.309600830078125,34.57999801635742,7528276,2016-11-24,64.8,62.21428571428572,66.86643835616438,69.5982142857143,70.66546762589928,16
2016-11-09,32.5850944519043,34.110816955566406,31.79498672485352,33.72938537597656,33.03242874145508,5306548,2016-11-24,61.9,60.74468085106383,66.30952380952381,66.78152492668622,69.71036585365852,15
2016-11-10,34.38326644897461,36.78083038330078,34.32877731323242,35.50031661987305,34.76676940917969,5593644,2016-11-24,65.15,62.40291262135922,65.82352941176471,68.7519623233909,69.78240740740742,14
2016-11-11,34.87367630004883,36.45389175415039,34.519493103027344,34.846431732177734,34.12639617919922,3677126,2016-11-24,63.95,62.2872340425532,65.58988764044942,68.00287356321839,69.81973434535104,13
2016-11-15,35.037147521972656,35.09164047241211,32.476112365722656,33.70214080810547,33.0057487487793,4001574,2016-11-24,61.85,60.362903225806456,65.64971751412429,66.43540669856458,69.40434782608696,9
2016-11-16,34.1380615234375,34.49224853515625,33.429691314697266,33.756629943847656,33.05911636352539,3095375,2016-11-24,61.95,60.68181818181818,65.41436464088399,65.98484848484848,69.25909878682842,8
2016-11-17,33.89285659790039,34.87367630004883,33.78387451171875,34.30153274536133,33.59275436401367,2968862,2016-11-24,62.95,60.9051724137931,64.80569948186529,65.69518716577541,68.76878130217028,7
2016-11-18,34.274288177490234,35.4185791015625,33.920101165771484,35.064395904541016,34.33985900878906,4611742,2016-11-24,64.35,62.14285714285715,64.71052631578948,66.03383458646617,68.72102649006622,6
2016-11-21,35.60929489135742,35.60929489135742,33.62040328979492,34.21979522705078,33.5127067565918,3485853,2016-11-24,62.8,62.94117647058823,64.75409836065575,67.1124031007752,68.53088480801335,3
2016-11-22,34.4105110168457,34.81918716430664,33.565914154052734,34.08357238769531,33.379295349121094,2372868,2016-11-24,62.55,62.708333333333336,64.47297297297298,66.27659574468085,68.48706896551724,2
2016-11-23,34.35602188110352,34.87367630004883,34.110816955566406,34.519493103027344,33.80621337890625,2428579,2016-11-24,63.35,62.98076923076923,64.25977653631286,65.11363636363636,68.47027972027972,1
2016-11-24,34.274288177490234,34.519493103027344,33.40244674682617,33.59315872192383,32.899017333984375,3539870,2016-12-29,61.65,69.02777777777777,67.25,66.60714285714286,67.1830985915493,35
2016-11-25,33.97459030151367,35.00990295410156,33.78387451171875,34.62847137451172,33.91294479370117,4180924,2016-12-29,63.55,60.57692307692308,66.69811320754717,67.94642857142857,67.44736842105264,34
2016-11-28,34.57398223876953,36.29042053222656,34.32877731323242,35.74552154541016,35.00690841674805,4605104,2016-12-29,65.6,61.44736842105263,65.9920634920635,70.56603773584905,68.73893805309736,31
2016-11-29,35.800010681152344,36.75358581542969,35.7182731628418,36.20868682861328,35.460506439208984,3342447,2016-12-29,66.45,64.64285714285714,65.98484848484848,71.11650485436894,69.14383561643835,30
2016-11-30,36.235931396484375,37.38022232055664,36.235931396484375,37.080528259277344,36.3143310546875,3278166,2016-12-29,68.05,67.3913043478261,66.63194444444444,70.93085106382978,69.77112676056338,29
2016-12-01,37.21675109863281,37.54369354248047,36.29042053222656,36.590118408203125,35.83405685424805,1688975,2016-12-29,67.15,66.25,66.56666666666666,70.59375,70.03401360544217,28
2016-12-02,36.3994026184082,38.49727249145508,36.235931396484375,37.080528259277344,36.3143310546875,8445084,2016-12-29,68.05,64.58333333333333,66.07843137254902,72.87292817679557,71.52227722772277,27
2016-12-05,37.05328369140625,39.04217147827149,36.56287384033203,37.952369689941406,37.16815948486328,8203002,2016-12-29,69.65,66.53508771929825,66.27499999999999,73.17546583850931,71.9255319148936,24
2016-12-06,38.68798828125,38.76972198486328,37.81614685058594,38.03410339355469,37.24820327758789,4109816,2016-12-29,69.8,67.26190476190476,67.5,73.10402684563758,72.31225296442688,23
2016-12-07,38.68798828125,38.82421112060547,37.38022232055664,38.06135177612305,37.2748908996582,3403877,2016-12-29,69.85,68.0,67.61111111111111,74.34895833333334,72.44140625,22
2016-12-08,38.47002410888672,38.68798828125,38.22481918334961,38.52451705932617,37.72848510742188,2653869,2016-12-29,70.7,66.625,67.58992805755396,71.98630136986301,72.64056224899598,21
2016-12-09,38.68798828125,39.232887268066406,38.60625076293945,38.905948638916016,38.10203170776367,3444567,2016-12-29,71.4,65.20408163265306,67.25,73.42261904761905,72.71428571428572,20
2016-12-12,38.74247741699219,39.77779006958008,38.442779541015625,38.76972198486328,37.96862030029297,4230489,2016-12-29,71.15,68.2986111111111,67.48554913294798,75.23809523809524,72.98228346456693,17
2016-12-13,38.85145568847656,39.151153564453125,38.19757461547852,38.63349533081055,37.835205078125,2127965,2016-12-29,70.9,67.83333333333333,67.39942528735632,74.8076923076923,73.01526717557252,16
2016-12-14,38.63349533081055,39.12390899658203,38.442779541015625,38.660743713378906,37.86188888549805,2190327,2016-12-29,70.95,68.4,67.47206703910614,74.76190476190476,73.05019305019306,15
2016-12-15,38.36104583740234,40.2681999206543,38.19757461547852,39.72329711914063,38.90248489379883,5888109,2016-12-29,72.9,68.81410256410257,67.69704433497536,75.22248243559717,73.64969135802468,14
2016-12-16,39.995750427246094,40.32268905639648,39.50534057617188,40.077484130859375,39.249359130859375,4653841,2016-12-29,73.55,70.625,67.97297297297298,75.55622009569379,74.33728448275862,13
2016-12-19,39.832279205322266,40.64963150024414,39.641563415527344,39.85952377319336,39.03590393066406,3108930,2016-12-29,73.15,69.09574468085108,67.9369918699187,75.61359026369168,74.51388888888889,10
2016-12-20,39.77779006958008,40.10472869873047,38.9604377746582,39.36911392211914,38.555625915527344,2956049,2016-12-29,72.25,68.52459016393442,67.79591836734694,75.47697368421053,74.68896713615021,9
2016-12-21,39.50534057617188,40.45891571044922,39.287376403808594,40.10472869873047,39.27603912353516,2934843,2016-12-29,73.6,69.85,68.03571428571429,75.65868263473054,74.73897911832947,8
2016-12-22,39.94126129150391,40.2681999206543,38.878700256347656,39.06941986083984,38.26212692260742,1856730,2016-12-29,71.7,69.37499999999999,67.99212598425197,75.26859504132233,74.70348837209302,7
2016-12-23,39.04217147827149,39.34186935424805,38.25206756591797,38.878700256347656,38.07534408569336,2004243,2016-12-29,71.35,68.23863636363636,67.80669144981412,74.31818181818181,74.70023980815348,6
2016-12-26,38.52451705932617,38.878700256347656,37.62542724609375,37.9796142578125,37.1948356628418,1737056,2016-12-29,69.7,67.92613636363636,67.78008298755186,71.81686046511628,74.34417040358744,3
2016-12-27,38.08859634399414,38.85145568847656,37.407470703125,38.63349533081055,37.835205078125,2230132,2016-12-29,70.9,69.03846153846153,67.65690376569039,72.56944444444444,74.33707865168539,2
2016-12-28,38.85145568847656,39.151153564453125,38.41553497314453,38.57900619506836,37.78184509277344,2156431,2016-12-29,70.8,69.62121212121211,67.52057613168724,73.1887755102041,74.31561085972851,1
2016-12-29,38.41553497314453,40.186466217041016,38.22481918334961,39.80503463745117,38.9825325012207,3286922,2017-01-25,73.05,72.96875,72.71739130434783,72.5,72.53378378378378,27
2016-12-30,39.968505859375,42.03912734985352,39.58707427978516,41.712188720703125,40.85028839111328,9296640,2017-01-25,76.55,72.9020979020979,72.41573033707867,79.4040404040404,78.03149606299213,26
2017-01-02,42.393314361572266,42.393314361572266,41.60320663452149,41.93014907836914,41.06374740600586,4214451,2017-01-25,76.95,73.07142857142858,72.40740740740739,81.38755980861244,78.93890675241158,23
2017-01-03,42.01188278198242,42.17535400390625,41.30351257324219,41.712188720703125,40.85028839111328,2311286,2017-01-25,76.55,72.71739130434781,72.61574074074073,80.10736196319019,79.33242506811989,22
2017-01-04,41.95739364624024,42.93821716308594,41.84841537475586,42.393314361572266,41.517337799072266,3999976,2017-01-25,77.8,75.27777777777777,72.65217391304348,81.45833333333333,79.98263888888889,21
2017-01-05,42.77474594116211,43.37413787841797,42.61127471923828,43.12893295288086,42.23775863647461,4236903,2017-01-25,79.15,72.875,73.11475409836066,81.8888888888889,80.04022988505744,20
2017-01-06,43.15617752075195,43.5376091003418,42.72025680541992,42.85647964477539,41.9709358215332,2129980,2017-01-25,78.65,73.71428571428572,73.07251908396945,80.96385542168674,80.14367816091952,19
2017-01-09,42.8019905090332,43.34689331054688,42.638519287109375,42.91097259521485,42.02429962158203,1553096,2017-01-25,78.75,77.40384615384616,73.23863636363636,80.83333333333334,80.21070615034168,16
2017-01-10,42.8019905090332,44.24597930908203,42.77474594116211,43.70107650756836,42.79807662963867,5866204,2017-01-25,80.2,76.63461538461539,73.8245033112583,83.55172413793103,80.38755458515284,15
2017-01-11,43.89179229736328,44.46393966674805,43.67383193969727,44.05526351928711,43.14494705200195,2756868,2017-01-25,80.85,78.02083333333333,74.34782608695653,83.23684210526316,80.51705756929637,14
2017-01-12,43.91904067993164,44.273223876953125,43.07444381713867,43.67383193969727,42.77140045166016,2850672,2017-01-25,80.15,78.35106382978722,74.48170731707317,81.07712765957447,80.54787234042553,13
2017-01-13,43.61934280395508,43.86454772949219,42.2570915222168,42.77474594116211,41.89088821411133,3402978,2017-01-25,78.5,76.27358490566039,74.19254658385094,81.18613138686132,80.44117647058823,12
2017-01-16,42.72025680541992,43.81005859375,42.28433609008789,43.48311614990234,42.58462142944336,2758705,2017-01-25,79.8,76.38888888888889,74.42901234567901,81.27142857142857,80.5188679245283,9
2017-01-17,43.5376091003418,43.72832489013672,42.8292350769043,43.01995086669922,42.13102340698242,1636711,2017-01-25,78.95,76.35714285714286,74.53987730061348,80.98039215686273,80.46709129511676,8
2017-01-18,43.101688385009766,43.97352981567383,42.72025680541992,43.15617752075195,42.264442443847656,2935552,2017-01-25,79.2,78.95833333333334,74.44620253164557,81.24999999999999,80.62625250501002,7
2017-01-19,43.31964874267578,44.13699722290039,42.93821716308594,43.91904067993164,43.01154327392578,2358482,2017-01-25,80.6,77.34375,74.84939759036145,82.24025974025975,80.83844580777097,6
2017-01-20,44.1097526550293,44.68190002441406,41.95739364624024,42.22984313964844,41.35724258422852,5478077,2017-01-25,77.5,77.98165137614679,74.63836477987422,81.95294117647059,80.98938223938224,5
2017-01-23,42.17535400390625,43.04719543457031,41.95739364624024,42.61127471923828,41.73079299926758,1623211,2017-01-25,78.2,77.6388888888889,74.08333333333333,80.96820809248554,80.97803347280335,2
2017-01-24,42.66576766967773,43.72832489013672,42.66576766967773,43.40138244628906,42.50457382202149,2803579,2017-01-25,79.65,77.21428571428571,74.21974522292994,80.85798816568047,80.99352051835854,1
2017-01-25,43.5103645324707,43.782814025878906,42.93821716308594,43.592098236083984,42.69135665893555,3122787,2017-02-23,80.0,80.0,77.97619047619047,80.76923076923077,82.5,29
2017-01-27,43.64658737182617,51.08449172973633,43.64658737182617,50.45785140991211,49.41523742675781,45884559,2017-02-23,92.6,83.64673913043477,83.01886792452831,91.77612556794712,91.20145631067962,27
2017-01-30,50.07642364501953,51.16622543334961,49.42254257202149,50.32162857055664,49.281829833984375,17647258,2017-02-23,92.35,85.44368600682594,82.918410041841,95.67562452687358,93.8243006993007,24
2017-01-31,50.13091278076172,50.9210205078125,46.61629867553711,47.48814010620117,46.50689315795898,19334140,2017-02-23,87.15,84.47837150127228,82.3768472906404,95.11728395061728,94.3658357771261,23
2017-02-01,47.95130920410156,49.74948120117188,47.51538848876953,49.504276275634766,48.48136901855469,12838038,2017-02-23,90.85,85.08670520231213,83.01440329218107,95.41629162916291,95.13532763532764,22
